Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.540187,7713180.0,0.130079,5321860.0,-3.170577045022194e-08,-3.170577045022194e-08,6036403748.966894,0.850614,68.538145,74.555661,6.0407,61.689927,67.803236,0.141445,0.141445,0.141445,93.9577,93.957718,93.957717,93.9577,93.957718,93.957717
0.108719,6378190.0,0.103061,9965430.0,-3.170577045022194e-08,-3.170577045022194e-08,1502246684.840418,5.8849,6.85317,68.187606,0.980469,1.044561,61.869584,0.282825,0.282825,0.282825,75.7813,75.781307,75.781305,50.520867,50.520871,50.52087
0.869321,7732950.0,0.347911,1680090.0,199999302.4730501,329245.40266328474,4489494325.578169,4.43145,5.921887,5.516174,6.30348,5.921887,5.516174,0.163174,0.100891,0.127328,6.47205,5.516174,5.921883,6.47205,5.516174,5.921887
0.864348,3029810.0,0.386524,5954890.0,7603871.274571972,6650456.563094483,4131951552.2451496,6.69857,2.826347,2.074279,10.6378,2.826347,2.074279,0.258044,0.0,0.00018,4.28636,2.074277,2.826338,2.857573,2.074279,2.826347
0.12787,3077410.0,0.115658,1205680.0,-3.170577045022194e-08,-3.170577045022194e-08,6497343895.710455,0.914679,55.220648,57.895206,2.92417,53.353559,54.947667,0.034583,0.034583,0.034583,24.687,24.687361,24.687397,24.687,24.687361,24.687397
0.876008,5404610.0,0.49466,398653.0,-3.170577045022194e-08,1529331642.3589094,5462718226.201406,13.4335,37.136196,37.087836,1.54719,31.626359,31.622575,0.093929,0.093827,0.093861,31.629,31.622575,31.626359,31.629,31.622575,31.626359
0.376216,56184.1,0.175997,5990070.0,-3.170577045022194e-08,-3.170577045022194e-08,5573915993.629995,2.00593,63.633875,72.194193,4.5183,57.60365,67.23828,0.254521,0.254523,0.254524,92.6384,92.639838,92.639953,61.758933,61.759892,61.759969
0.698259,2089400.0,0.472633,4254370.0,-3.170577045022194e-08,-3.170577045022194e-08,4258447394.684246,13.4488,53.99241,62.362135,13.5912,58.909195,73.638038,0.240752,0.240745,0.24075,55.0079,55.007433,55.008405,36.671933,36.671622,36.67227
0.10103,1885660.0,0.10028,540321.0,-3.170577045022194e-08,-3.170577045022194e-08,1703376670.271047,2.29331,3.561745,29.522589,6.03065,13.052266,19.598721,0.209843,0.209933,0.210133,11.9567,11.96502,11.973467,11.9567,11.96502,11.973467
0.303926,2305860.0,0.180834,7332100.0,-3.170577045022194e-08,-3.170577045022194e-08,5041313276.8151245,1.83939,55.137077,68.783921,10.467,56.419301,69.125128,0.186644,0.186644,0.186644,94.4871,94.487127,94.487123,94.4871,94.487127,94.487123
0.182786,5900920.0,0.108821,5711590.0,-3.170577045022194e-08,-3.170577045022194e-08,5838906215.936758,1.05363,50.71165,56.270042,1.86863,50.315742,55.269134,0.257723,0.257724,0.257725,20.302,20.30224,20.302374,13.534667,13.534827,13.534916
0.224976,9149410.0,0.190297,3306140.0,-3.170577045022194e-08,-3.170577045022194e-08,2130530140.3105762,1.41462,19.416711,64.937929,0.837826,10.177091,61.892086,0.245774,0.245774,0.245774,52.1704,52.170447,52.170456,34.780267,34.780298,34.780304
0.586468,666136.0,0.410213,1156680.0,-3.170577045022194e-08,-3.170577045022194e-08,5602427363.538322,0.849529,50.255019,50.971779,1.23905,55.130682,58.942823,0.136194,0.136173,0.136181,44.5276,44.525782,44.527206,44.5276,44.525782,44.527206
0.683566,874918.0,0.153513,2358790.0,-3.170577045022194e-08,-3.170577045022194e-08,6525395769.630536,2.83473,66.760786,69.227526,1.0475,59.865227,63.03932,0.144579,0.144579,0.144579,78.7067,78.70715,78.707134,78.7067,78.70715,78.707134
0.290107,8217850.0,0.184928,9753900.0,-3.170577045022194e-08,-3.170577045022194e-08,1817117889.094503,1.58264,18.534448,68.102025,3.29058,17.175846,65.988001,0.064137,0.064137,0.064137,68.5704,68.570419,68.570409,68.5704,68.570419,68.570409
0.472655,2105690.0,0.415295,5424380.0,-3.170577045022194e-08,-3.170577045022194e-08,4665304207.695429,2.32401,42.20791,43.739476,6.08623,50.043415,55.889452,0.23002,0.229969,0.229994,28.2545,28.250374,28.252897,18.836333,18.833582,18.835265
0.756114,1145100.0,0.221356,9552780.0,-3.170577045022194e-08,-3.170577045022194e-08,5296481565.965966,4.22373,54.839417,63.634638,2.97593,55.71232,66.934838,0.249202,0.249203,0.249203,92.2696,92.270146,92.270046,61.513067,61.513431,61.513364
0.830198,1601670.0,0.289682,7236080.0,-3.170577045022194e-08,-3.170577045022194e-08,6707620730.548945,7.56933,59.891616,61.485208,3.17134,67.669852,69.714233,0.055842,0.055841,0.055841,61.8684,61.869787,61.869726,61.8684,61.869787,61.869726
0.35243,5947160.0,0.225696,8826180.0,-3.170577045022194e-08,-3.170577045022194e-08,5033374248.9837475,2.81698,44.664421,47.518957,0.925611,42.997938,48.109253,0.285503,0.285471,0.285489,19.6617,19.659911,19.661168,13.1078,13.106607,13.107445
0.449541,4980620.0,0.197627,4040120.0,-3.170577045022194e-08,-3.170577045022194e-08,5635775063.255478,3.29828,42.161052,42.740139,7.83513,34.606975,34.869532,0.168067,0.167982,0.168007,17.0804,17.075476,17.07719,17.0804,17.075476,17.07719
0.352349,6010200.0,0.125962,3200630.0,-3.170577045022194e-08,-3.170577045022194e-08,4662338491.913507,10.8016,57.646718,72.605099,4.23214,50.125021,65.920791,0.252007,0.252007,0.252007,50.509,50.509007,50.509049,33.672667,33.672671,33.672699
0.27145,2393430.0,0.269235,9241400.0,-3.170577045022194e-08,-3.170577045022194e-08,1678692414.546929,7.88107,25.794607,71.273438,4.76998,22.608723,69.969944,0.259498,0.259498,0.259498,71.5348,71.534845,71.534836,47.689867,47.689896,47.689891
0.522325,128335.0,0.451325,6426250.0,2997780913.1261888,-3.170577045022194e-08,6186366304.782611,1.89547,57.481955,57.481509,3.53808,68.669705,73.368226,0.017374,0.017371,0.017372,57.4803,57.481509,57.481955,57.4803,57.481509,57.481955
0.352144,7322000.0,0.297007,2726570.0,-3.170577045022194e-08,-3.170577045022194e-08,3866084630.5447702,8.20796,51.010349,72.438715,5.15126,48.632455,71.115629,0.210641,0.210641,0.210641,91.0132,91.013235,91.013228,91.0132,91.013235,91.013228
0.692184,7566280.0,0.200935,3114350.0,-3.170577045022194e-08,-3.170577045022194e-08,2215480029.967842,2.88234,36.085338,67.950337,1.58449,21.187574,65.213895,0.23114,0.23114,0.23114,90.3693,90.369364,90.369329,60.2462,60.246243,60.246219
0.860167,302913.0,0.827369,9569150.0,11660364.616360178,80838332.27647431,3363587720.779938,7.06706,4.873884,4.201289,12.8852,4.873884,4.201289,0.249952,0.0,8.275409e-06,5.86201,4.201289,4.873883,3.908007,4.201289,4.873884
0.979656,699300.0,0.94549,5114260.0,104646861.12872542,377009511.7311351,3506278130.1719437,6.5783,11.987488,11.741804,2.927,11.987488,11.741804,0.172338,0.096814,0.140405,12.1638,11.741799,11.987488,12.1638,11.741804,11.987488
0.142127,5676800.0,0.138606,5292770.0,-3.170577045022194e-08,-3.170577045022194e-08,3171292694.2930717,5.72308,38.102769,67.534423,3.80464,35.80253,66.281576,0.055991,0.055991,0.055991,51.0579,51.057922,51.057925,51.0579,51.057922,51.057925
0.339463,8823660.0,0.237432,1325130.0,-3.170577045022194e-08,-3.170577045022194e-08,3028084015.4289026,0.901654,34.541689,56.291004,7.60986,30.793487,32.708709,0.076756,0.07674,0.076758,20.1238,20.122583,20.12494,20.1238,20.122583,20.12494
0.572752,1388620.0,0.512574,5600560.0,-3.170577045022194e-08,-3.170577045022194e-08,1786128895.675034,1.4234,29.560488,31.636145,3.63795,32.397719,51.207263,0.251645,0.25149,0.251648,28.6128,28.599583,28.615218,19.0752,19.066389,19.076812
0.682971,9928470.0,0.496601,3717940.0,-3.170577045022194e-08,-3.170577045022194e-08,1141499676.7616496,2.90481,23.704589,65.653366,7.1677,25.332809,69.23211,0.16361,0.163606,0.163611,45.7931,45.792739,45.793342,45.7931,45.792739,45.793342
0.423823,8650620.0,0.421294,3798330.0,-3.170577045022194e-08,-3.170577045022194e-08,5058520891.170136,1.41549,58.061074,70.768513,1.55638,58.3449,70.783811,0.089266,0.089266,0.089266,62.5731,62.57319,62.573211,62.5731,62.57319,62.573211
0.747313,3921630.0,0.644836,5110780.0,274856880.1521877,495133164.2358909,4149065069.1000338,2.72326,7.258132,6.982393,1.14172,7.258132,6.982393,0.070739,0.051637,0.060663,7.53123,6.982392,7.258131,7.53123,6.982393,7.258132
0.228871,2254480.0,0.168452,825073.0,-3.170577045022194e-08,-3.170577045022194e-08,5042600878.117283,10.6553,57.77806,69.564506,3.39705,53.293797,64.912895,0.094274,0.094274,0.094274,49.9828,49.982928,49.982985,49.9828,49.982928,49.982985
0.856185,3612500.0,0.481255,4021190.0,-3.170577045022194e-08,-3.170577045022194e-08,5473701774.492098,4.24139,49.874901,56.968114,6.2067,66.839104,76.569381,0.194462,0.194463,0.194463,93.8613,93.861671,93.861588,93.8613,93.861671,93.861588
0.915825,8432920.0,0.362285,2733550.0,-3.170577045022194e-08,-3.170577045022194e-08,5217966780.718981,2.22247,45.497823,53.896016,2.36564,58.870458,69.355108,0.165923,0.165923,0.165924,61.4628,61.463268,61.463243,61.4628,61.463268,61.463243
0.808288,9059190.0,0.803172,5055080.0,-3.170577045022194e-08,-3.170577045022194e-08,6000222249.489964,1.03516,55.157694,60.399192,9.2464,58.311611,62.028213,0.047172,0.047172,0.047172,60.1292,60.130033,60.130033,60.1292,60.130033,60.130033
0.994655,4360400.0,0.917629,2235450.0,-3.170577045022194e-08,-3.170577045022194e-08,4763821341.133476,2.75291,11.889826,11.692062,5.57969,11.592988,11.839294,0.287247,0.267761,0.276383,15.554,15.209435,15.359882,10.369333,10.139623,10.239921
0.426292,8598130.0,0.239784,4149430.0,-3.170577045022194e-08,-3.170577045022194e-08,4121865363.975663,5.14724,53.639957,71.747181,2.48804,46.018369,64.501194,0.242978,0.242977,0.242978,42.0718,42.071726,42.071893,28.047867,28.047818,28.047928
0.446799,7798730.0,0.279903,1252770.0,-3.170577045022194e-08,-3.170577045022194e-08,5220325256.891091,11.2974,64.680891,75.742169,2.83382,57.191795,69.712966,0.066046,0.066046,0.066046,82.8188,82.818872,82.818858,82.8188,82.818872,82.818858
0.838262,3432600.0,0.65458,9172390.0,-3.170577045022194e-08,-3.170577045022194e-08,3543884268.246577,1.48264,39.624288,42.684175,1.19581,47.037517,61.588617,0.264102,0.264069,0.264097,42.6854,42.682922,42.68648,28.456933,28.455282,28.457653
0.684176,5367090.0,0.562345,8735030.0,2575069118.5795813,-3.170577045022194e-08,6662413604.502112,1.30796,8.233513,8.208415,1.47081,10.852789,10.806616,0.188448,0.174689,0.175571,8.60542,8.208415,8.233512,8.60542,8.208415,8.233513
0.164039,66703.3,0.103155,3942410.0,-3.170577045022194e-08,-3.170577045022194e-08,5708181685.396424,1.00375,31.900183,31.904248,1.74714,53.435704,62.246154,0.237052,0.237054,0.23707,31.8945,31.89782,31.89945,21.263,21.265213,21.2663
0.802006,4305210.0,0.217718,2538500.0,-3.170577045022194e-08,-3.170577045022194e-08,2269713410.8873596,1.48662,31.846952,57.558589,0.812909,17.104655,61.510092,0.03545,0.035449,0.035451,44.9297,44.929863,44.930102,44.9297,44.929863,44.930102
0.818864,9246170.0,0.154766,8904990.0,-3.170577045022194e-08,-3.170577045022194e-08,4214866351.7878485,2.76359,44.554187,58.425378,2.37472,44.549082,65.233298,0.048184,0.048184,0.048184,55.1658,55.165972,55.165935,55.1658,55.165972,55.165935
0.445489,8749700.0,0.445254,8241240.0,-3.170577045022194e-08,-3.170577045022194e-08,6903135541.12424,1.14854,69.341023,69.97494,8.02957,72.207019,72.808364,0.049795,0.049795,0.049795,43.221,43.220958,43.220963,43.221,43.220958,43.220963
0.38002,9560160.0,0.331223,435477.0,-3.170577045022194e-08,-3.170577045022194e-08,2761409423.1668177,7.32016,41.415281,69.769841,2.12658,37.00608,42.602477,0.200035,0.20002,0.20004,36.9254,36.924488,36.927157,36.9254,36.924488,36.927157
0.204489,7715910.0,0.141093,9123950.0,-3.170577045022194e-08,-3.170577045022194e-08,4712654491.481653,8.80713,30.122167,30.17511,9.8954,29.434788,29.477484,0.284832,0.284695,0.284763,10.8622,10.858511,10.861195,7.241467,7.239007,7.240797
0.602814,2235140.0,0.239787,6513630.0,-3.170577045022194e-08,-3.170577045022194e-08,4751511436.812035,5.09871,61.761777,75.823684,0.885536,48.352758,64.525102,0.231553,0.231553,0.231553,78.0708,78.070939,78.070955,52.0472,52.047292,52.047304
0.481892,8890890.0,0.39447,9675630.0,-3.170577045022194e-08,-3.170577045022194e-08,5548234267.554521,5.6491,66.967785,76.133282,11.9196,64.962085,73.666075,0.287425,0.287425,0.287425,89.0954,89.095432,89.095437,59.396933,59.396954,59.396958
0.545583,4398940.0,0.349172,1149160.0,-3.170577045022194e-08,-3.170577045022194e-08,5068530929.696596,4.69954,18.574734,18.423058,1.82852,12.405389,12.366395,0.23885,0.236405,0.237365,12.4567,12.366273,12.405222,8.304467,8.244182,8.270148
0.604685,1680360.0,0.276312,2320500.0,-3.170577045022194e-08,-3.170577045022194e-08,4119364262.7999043,1.14961,55.099752,73.870756,1.24338,45.427093,67.07222,0.286072,0.286072,0.286073,79.8663,79.866513,79.866611,53.2442,53.244342,53.244407
0.716864,609131.0,0.275801,3973690.0,1744685478.7571337,-3.170577045022194e-08,3781057421.200985,0.994986,31.702516,31.690887,3.00394,43.889365,59.182855,0.055045,0.05498,0.055022,31.7045,31.690887,31.702516,31.7045,31.690887,31.702516
0.278388,3109210.0,0.180647,7380480.0,-3.170577045022194e-08,-3.170577045022194e-08,2421032371.040045,2.13828,29.518363,68.42138,0.840351,16.731517,62.383242,0.158867,0.158867,0.158867,93.9035,93.903518,93.903509,93.9035,93.903518,93.903509
0.226084,2479260.0,0.199138,5223720.0,-3.170577045022194e-08,-3.170577045022194e-08,3541629999.0326324,1.21058,33.482917,41.666125,12.0579,40.895314,49.900188,0.11628,0.11627,0.116285,18.6294,18.629054,18.630457,18.6294,18.629054,18.630457
0.970179,6885700.0,0.844375,5573330.0,2127121750.1585288,1587464806.5948002,4066050188.0266433,1.07353,27.642858,27.630354,4.77129,27.642858,27.630354,0.216091,0.215715,0.215944,27.6471,27.630354,27.642858,27.6471,27.630354,27.642858
0.465442,3095680.0,0.195515,1638710.0,-3.170577045022194e-08,-3.170577045022194e-08,2712513649.072775,3.83475,42.584496,73.912657,1.34317,26.988776,63.265843,0.143241,0.14324,0.143241,53.5441,53.54416,53.544258,53.5441,53.54416,53.544258
0.361387,9894360.0,0.277932,4318300.0,-3.170577045022194e-08,-3.170577045022194e-08,3225320586.3975453,5.41329,44.456537,71.619431,0.838835,35.067759,66.139639,0.275789,0.275789,0.275789,93.721,93.721027,93.721017,62.480667,62.480685,62.480678
0.713142,7932530.0,0.258059,419076.0,-3.170577045022194e-08,-3.170577045022194e-08,4670551462.01618,5.59054,54.169971,66.838564,4.39903,53.894037,70.570442,0.167756,0.167756,0.167756,97.3504,97.350536,97.350502,97.3504,97.350536,97.350502
0.473478,7307740.0,0.298234,5997970.0,-3.170577045022194e-08,-3.170577045022194e-08,6359891610.779151,6.99548,59.530141,61.070812,2.90521,53.66971,55.178056,0.221991,0.221971,0.221974,26.1566,26.155073,26.155335,26.1566,26.155073,26.155335
0.91927,6662060.0,0.426395,5222710.0,309916423.5890932,539374128.0913126,3796559851.374926,2.01225,7.457705,7.117508,3.56385,7.457705,7.117508,0.215644,0.16858,0.195814,7.72324,7.117507,7.457705,7.72324,7.117508,7.457705
0.615016,9563420.0,0.487948,8605350.0,-3.170577045022194e-08,-3.170577045022194e-08,4958259862.96414,12.1222,27.959799,27.714732,2.5023,29.473734,29.383187,0.154246,0.153895,0.154018,15.6873,15.666891,15.674589,15.6873,15.666891,15.674589
0.607256,3619060.0,0.420216,4788220.0,-3.170577045022194e-08,-3.170577045022194e-08,3684133231.135672,5.31421,53.742948,75.436014,8.08053,51.44853,73.896487,0.141061,0.141061,0.141061,69.0368,69.036953,69.036966,69.0368,69.036953,69.036966
0.797422,7678030.0,0.744557,3081130.0,-3.170577045022194e-08,-3.170577045022194e-08,1142052912.6713953,3.52336,22.159657,46.009327,1.25445,21.506036,38.704387,0.168779,0.168732,0.168787,36.1781,36.173837,36.17957,36.1781,36.173838,36.17957
0.377627,9978960.0,0.337275,453873.0,-3.170577045022194e-08,-3.170577045022194e-08,1135798034.0479372,0.986343,4.556312,68.431854,0.836354,2.876247,68.210244,0.160402,0.160402,0.160402,99.8971,99.89725,99.897143,99.8971,99.89725,99.897143
0.100558,8527560.0,0.100172,3884650.0,-3.170577045022194e-08,-3.170577045022194e-08,2678752319.095595,1.87655,15.512217,64.587534,13.1297,35.314997,71.477545,0.226336,0.226336,0.226336,39.9972,39.997236,39.997254,39.9972,39.997236,39.997254
0.593281,7363800.0,0.154391,5069310.0,-3.170577045022194e-08,-3.170577045022194e-08,1715251912.206118,1.03523,30.272675,72.361209,7.79248,21.175846,65.963047,0.100343,0.100341,0.100343,37.0666,37.0664,37.066772,37.0666,37.0664,37.066772
0.607188,7220280.0,0.544162,3911160.0,-3.170577045022194e-08,-3.170577045022194e-08,1696111955.433226,3.53348,33.308852,71.077108,10.5954,36.200244,70.912146,0.07611,0.076108,0.076111,46.1915,46.191214,46.191791,46.1915,46.191214,46.191791
0.546516,4952560.0,0.224452,5975240.0,-3.170577045022194e-08,-3.170577045022194e-08,3818403642.0509095,2.82801,53.652468,73.398463,0.805945,38.934288,62.418588,0.00725,0.00725,0.00725,40.8325,40.832374,40.832633,40.8325,40.832374,40.832633
0.969865,7338750.0,0.567149,9322570.0,-3.170577045022194e-08,-3.170577045022194e-08,3661897847.2119756,2.24473,35.513128,51.067017,14.1513,55.626704,74.327196,0.078647,0.078644,0.078649,49.5215,49.522506,49.52237,49.5215,49.522506,49.52237
0.980364,8246120.0,0.665575,6963320.0,-3.170577045022194e-08,-3.170577045022194e-08,4149393645.9922595,2.44264,32.043467,32.034997,9.9113,41.454996,43.092368,0.27503,0.274874,0.274974,32.0449,32.035683,32.043164,21.363267,21.357122,21.362112
0.449632,9637970.0,0.300299,4669270.0,-3.170577045022194e-08,-3.170577045022194e-08,4264006892.7856903,5.11903,48.777651,55.761009,3.5466,40.447211,43.836206,0.005332,0.005331,0.005332,20.1957,20.194073,20.195384,20.1957,20.194073,20.195384
0.24723,1047240.0,0.192595,1870370.0,-3.170577045022194e-08,-3.170577045022194e-08,6469695400.033432,8.12606,67.051851,70.176334,2.239,61.748368,65.198179,0.106177,0.106177,0.106177,61.3203,61.320414,61.320425,61.3203,61.320414,61.320425
0.415336,7148200.0,0.203347,1836640.0,-3.170577045022194e-08,-3.170577045022194e-08,1538128351.3083615,9.0845,27.437531,38.909348,1.48386,6.467611,21.834633,0.286169,0.286009,0.286237,15.5484,15.541295,15.553669,10.3656,10.360863,10.369113
0.898537,6227130.0,0.197792,844704.0,-3.170577045022194e-08,-3.170577045022194e-08,3154646489.6368313,0.836111,23.068926,21.715011,6.49565,16.569718,16.543717,0.248563,0.247555,0.248294,16.3941,16.341696,16.383596,10.9294,10.894464,10.922398
0.30326,9499390.0,0.164517,6155870.0,-3.170577045022194e-08,-3.170577045022194e-08,6230720923.220033,10.1248,67.903928,72.651567,10.4926,64.417787,69.5761,0.134647,0.134647,0.134647,71.1005,71.100517,71.100517,71.1005,71.100517,71.100517
0.411293,1122180.0,0.194206,2793190.0,-3.170577045022194e-08,-3.170577045022194e-08,5849667858.33648,2.465,64.362933,71.047176,3.36456,58.953616,66.361884,0.184006,0.184006,0.184006,64.8157,64.815855,64.815903,64.8157,64.815855,64.815903
0.695063,2691890.0,0.246337,9118220.0,-3.170577045022194e-08,-3.170577045022194e-08,6628834922.194251,10.1971,66.538689,68.061199,10.6871,68.384987,70.772001,0.02397,0.02397,0.02397,57.0735,57.073706,57.073741,57.0735,57.073706,57.073741
0.888362,2782700.0,0.845349,3010390.0,1165741597.9708307,1273829422.9549778,2938517639.8799553,2.61309,25.884524,25.870206,1.09977,25.884524,25.870206,0.010843,0.010802,0.010833,25.8826,25.870206,25.884524,25.8826,25.870206,25.884524
0.41363,2399120.0,0.16024,6064440.0,-3.170577045022194e-08,-3.170577045022194e-08,4342086225.738613,1.29286,51.964281,70.011559,2.30624,45.677756,65.315132,0.081012,0.081012,0.081012,59.6165,59.616579,59.616595,59.6165,59.616579,59.616595
0.135061,9787600.0,0.109322,7024430.0,-3.170577045022194e-08,-3.170577045022194e-08,3197609416.845104,11.3767,41.603201,69.572334,0.847762,20.691506,61.139607,0.140787,0.140787,0.140787,60.4724,60.47241,60.472409,60.4724,60.47241,60.472409
0.565956,159545.0,0.435741,9232260.0,4152993024.730501,-3.170577045022194e-08,2862838401.0835238,11.1085,53.297962,68.26025,1.75357,40.235131,71.867725,0.175308,0.175296,0.175311,68.2595,68.26025,68.261597,68.2595,68.26025,68.261597
0.243304,1649010.0,0.208005,5952930.0,-3.170577045022194e-08,-3.170577045022194e-08,5133795640.826521,0.865609,51.403936,64.170015,2.40866,53.676796,65.965337,0.276811,0.276811,0.276811,58.7474,58.747485,58.747516,39.164933,39.16499,39.165011
0.896674,4203660.0,0.381984,542929.0,-3.170577045022194e-08,1694720672.1623335,4842741439.0210905,4.66744,40.084979,41.555422,13.7461,36.109215,36.105555,0.144422,0.144371,0.144396,36.11,36.105555,36.109215,36.11,36.105555,36.109215
0.616032,6188020.0,0.442532,1515670.0,-3.170577045022194e-08,-3.170577045022194e-08,2390500219.1029425,8.95353,42.86272,74.53585,11.6027,42.00679,72.717447,0.241351,0.241349,0.241352,63.8301,63.830111,63.830399,42.5534,42.553407,42.553599
0.501645,239083.0,0.37068,8674170.0,-3.170577045022194e-08,-3.170577045022194e-08,2615605136.5309386,1.30316,42.060687,59.62087,1.21439,33.234628,68.344218,0.267777,0.267765,0.267784,59.5731,59.572904,59.575205,39.7154,39.715269,39.716803
0.815403,4245840.0,0.429532,1006920.0,-3.170577045022194e-08,-3.170577045022194e-08,2985669047.4282947,1.7992,36.828618,58.782367,2.87303,42.860828,73.273319,0.219438,0.219439,0.219438,94.2956,94.29597,94.295776,94.2956,94.29597,94.295776
0.497526,8013890.0,0.156173,8610770.0,-3.170577045022194e-08,-3.170577045022194e-08,2351360837.2017984,1.65335,36.611055,64.213061,3.14142,24.821519,55.945523,0.106261,0.106249,0.106261,21.5445,21.543385,21.544787,21.5445,21.543385,21.544787
0.660342,5142120.0,0.242021,1349720.0,-3.170577045022194e-08,-3.170577045022194e-08,1295013721.3175244,10.3931,29.430322,65.43906,0.878895,2.3584,53.425773,0.17218,0.17217,0.172182,36.8452,36.844346,36.845718,36.8452,36.844346,36.845718
0.411794,6528050.0,0.377107,9163260.0,-3.170577045022194e-08,-3.170577045022194e-08,2934751611.916129,2.84416,35.484235,42.25933,1.43625,34.477961,46.079487,0.083559,0.08353,0.083556,18.3539,18.351226,18.354296,18.3539,18.351226,18.354296
0.444398,5198710.0,0.36658,2611840.0,-3.170577045022194e-08,-3.170577045022194e-08,1994620345.850274,4.34042,33.811504,67.671758,13.1203,35.402722,62.237031,0.203422,0.203415,0.203423,37.0407,37.040054,37.041145,37.0407,37.040054,37.041145
0.327572,5783530.0,0.267499,9513030.0,-3.170577045022194e-08,-3.170577045022194e-08,4951208458.319078,0.930913,53.105527,67.492209,4.00537,55.672062,69.467344,0.279998,0.279998,0.279998,71.9882,71.988233,71.98824,47.992133,47.992155,47.99216
0.470455,5150320.0,0.269619,9624370.0,-3.170577045022194e-08,-3.170577045022194e-08,3783815990.5775867,3.80159,52.279116,73.018805,4.37375,46.494925,68.860854,0.286215,0.286214,0.286215,48.9551,48.954975,48.955192,32.636733,32.63665,32.636795
0.588418,3138040.0,0.495551,7517970.0,-3.170577045022194e-08,-3.170577045022194e-08,5464431120.340519,4.27659,66.871071,76.494109,1.49707,64.522022,74.66792,0.016389,0.016389,0.016389,97.6775,97.677597,97.677576,97.6775,97.677597,97.677576
0.780331,3705930.0,0.522711,7672270.0,-3.170577045022194e-08,-3.170577045022194e-08,5204714360.970245,3.75919,47.012611,49.51462,2.87738,60.838663,68.7886,0.229013,0.228993,0.229002,42.3899,42.38824,42.389489,42.3899,42.38824,42.389489
0.171217,739063.0,0.157144,8366950.0,-3.170577045022194e-08,-3.170577045022194e-08,3858732040.309414,1.15222,38.62041,56.338235,0.90041,36.788413,61.731147,0.050446,0.050446,0.050447,33.4798,33.480055,33.480295,33.4798,33.480055,33.480295
0.465309,9244260.0,0.426299,1503780.0,-3.170577045022194e-08,-3.170577045022194e-08,3401627890.2453294,12.7441,52.072614,76.809236,1.44481,44.832437,72.106843,0.034768,0.034768,0.034768,70.2202,70.220394,70.220318,70.2202,70.220394,70.220318
0.17806,5992470.0,0.106395,1456190.0,-3.170577045022194e-08,355466708.9410273,3399024653.543175,10.4812,15.698272,15.677317,4.36723,6.010916,5.988243,0.167181,0.164261,0.165561,6.00285,5.988243,6.010916,6.00285,5.988243,6.010916
0.371372,7501500.0,0.155703,8199530.0,-3.170577045022194e-08,-3.170577045022194e-08,4055797229.690912,2.43729,49.005866,67.780299,3.00151,43.688458,63.160898,0.035943,0.035943,0.035943,29.4084,29.408329,29.408488,29.4084,29.408329,29.408488
0.812116,2953720.0,0.104018,5506260.0,-3.170577045022194e-08,-3.170577045022194e-08,5047481728.345692,1.14258,48.773772,58.304788,3.74681,52.378537,66.997413,0.000226,0.000226,0.000226,86.924,86.924112,86.924078,86.924,86.924112,86.924078
0.729383,455689.0,0.511489,4018670.0,3369248573.2403297,-3.170577045022194e-08,6176388554.644644,2.00043,53.177496,53.17691,3.38496,68.959182,72.835532,0.090633,0.090618,0.090621,53.176,53.17691,53.177496,53.176,53.17691,53.177496
0.446645,2729190.0,0.171017,2777500.0,-3.170577045022194e-08,-3.170577045022194e-08,5247580980.158537,1.87478,29.011649,28.914144,5.28883,24.366452,24.510558,0.293391,0.292984,0.293144,15.009,14.990306,14.998632,10.006,9.993537,9.999088
0.703878,1525710.0,0.411708,205166.0,-3.170577045022194e-08,3986636017.7552314,5084432419.009731,3.05562,57.079793,61.97751,2.68539,55.959591,55.958166,0.209799,0.209784,0.209794,55.9578,55.958166,55.959591,55.9578,55.958166,55.959591
0.512201,7730840.0,0.222887,676189.0,-3.170577045022194e-08,-3.170577045022194e-08,6229683604.712517,3.19626,70.829689,75.366759,1.42967,58.312445,61.533508,0.279683,0.279683,0.279683,55.3511,55.351208,55.351269,36.900733,36.900805,36.900846
0.357221,3864600.0,0.239059,9778210.0,-3.170577045022194e-08,-3.170577045022194e-08,6878436780.117526,8.22209,24.177327,24.141272,10.1143,30.522992,30.620864,0.23266,0.232294,0.232303,12.682,12.6677,12.668109,8.454667,8.445133,8.445406
0.246181,7819360.0,0.160693,5977610.0,-3.170577045022194e-08,-3.170577045022194e-08,2034025745.3733897,1.76625,20.290203,40.158669,1.25392,9.697593,33.467557,0.017912,0.017909,0.017917,12.4736,12.473371,12.475973,12.4736,12.473371,12.475973
0.179454,7409920.0,0.114221,8491860.0,-3.170577045022194e-08,-3.170577045022194e-08,1079027917.6591783,5.33649,5.674832,57.531556,7.73965,4.511579,57.615393,0.151065,0.151063,0.151071,17.4883,17.488357,17.488855,17.4883,17.488357,17.488855
