Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.608205,966693.0,0.551327,12095000.0,-3.170577045022194e-08,-3.170577045022194e-08,4284536208.863299,5.18507,59.244849,77.142685,0.854117,55.905633,74.715272,0.210374,0.210373,0.210375,79.8989,79.899345,79.89936,79.8989,79.899345,79.89936
0.940104,12986.8,0.663021,80570800.0,347463855.42168677,-3.170577045022194e-08,3775912770.9086447,6.85881,44.478035,44.47574,3.13812,50.616304,69.820001,0.007849,0.007359,0.007643,44.4244,44.47574,44.478035,44.4244,44.47574,44.478035
0.221749,33869800.0,0.173256,18127900.0,-3.170577045022194e-08,-3.170577045022194e-08,3043789487.0449867,1.47847,32.91425,65.115724,11.0833,40.730795,69.679159,0.076775,0.076775,0.076775,85.6776,85.677602,85.677602,85.6776,85.677602,85.677602
0.385595,3942110.0,0.144639,1771310.0,-3.170577045022194e-08,-3.170577045022194e-08,6653955068.9120455,2.9581,67.22525,69.310223,3.32684,60.46146,62.004154,0.207595,0.207594,0.207594,40.4187,40.41868,40.418703,40.4187,40.41868,40.418703
0.14233,4414970.0,0.10059,894903.0,-3.170577045022194e-08,-3.170577045022194e-08,4851870435.416148,3.29629,50.86774,66.071345,1.0227,43.79787,62.457369,0.066133,0.066133,0.066133,79.4896,79.48962,79.489617,79.4896,79.48962,79.489617
0.659879,1178030.0,0.51934,28639.0,911277425.4914395,120890868.73811033,2647276880.6166806,1.30058,19.892453,19.715456,4.20703,19.892453,19.715456,0.168938,0.148208,0.162183,19.8713,19.715455,19.892452,19.8713,19.715456,19.892453
0.191158,6678170.0,0.113996,1093460.0,-3.170577045022194e-08,-3.170577045022194e-08,2845730537.8747954,9.13924,38.015671,68.560206,9.33989,35.72178,69.703782,0.071499,0.071499,0.071499,80.1872,80.187219,80.187213,80.1872,80.187219,80.187213
0.762531,27816.6,0.629146,105572.0,3703161065.313887,5820225110.970197,6519217000.537368,1.14977,93.278252,93.277924,6.47804,93.278252,93.277924,0.126366,0.126342,0.126347,93.2651,93.277924,93.278252,93.2651,93.277924,93.278252
0.553193,867046.0,0.152175,29306400.0,-3.170577045022194e-08,-3.170577045022194e-08,4821770258.3056,11.0958,64.23282,77.998229,11.8559,55.273937,69.814638,0.272573,0.272573,0.272573,87.3384,87.338559,87.338607,58.2256,58.225706,58.225738
0.354852,94597.2,0.338504,11181200.0,5800856055.802156,-3.170577045022194e-08,5386683426.175129,2.9971,67.497571,72.568544,1.46154,57.818595,68.718605,0.094772,0.094771,0.094773,72.5674,72.568544,72.568745,72.5674,72.568544,72.568745
0.864452,4880770.0,0.740299,3100560.0,176293310.082435,174992612.5554851,3627582444.6144958,3.0394,6.457783,6.070546,2.72486,6.457783,6.070546,0.080905,0.029758,0.054406,6.73172,6.070542,6.457781,6.73172,6.070546,6.457783
0.177737,873772.0,0.154813,568262.0,-3.170577045022194e-08,-3.170577045022194e-08,2630840280.141307,1.54519,25.547277,64.042226,1.57627,24.077664,63.723592,0.13318,0.13318,0.133181,56.0783,56.078513,56.078493,56.0783,56.078513,56.078493
0.4464,478862.0,0.10083,16945900.0,36864235.89093215,6528928344.958782,2886181359.144213,1.79408,3.912959,3.456582,3.13673,5.256773,3.456582,0.105009,0.004826,0.043168,3.86533,3.456581,3.912959,3.86533,3.456582,3.912959
