Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.899435,2036970.0,0.444445,11901.1,-3.170577045022194e-08,2252677552.3145213,3674669166.0566707,8.07907,39.256672,56.428328,8.91763,80.290073,80.28874,0.165425,0.165385,0.165421,80.2832,80.28874,80.290073
0.845905,892339.0,0.34933,8946440.0,-3.170577045022194e-08,-3.170577045022194e-08,4546032214.585989,0.831069,45.222687,58.430958,2.32075,52.927666,69.893577,0.040125,0.040126,0.040126,83.0258,83.026945,83.026506
0.658323,149562.0,0.123562,572802.0,4357419150.285352,5766984781.230184,1084347430.4809241,3.86129,23.902956,59.860392,3.48855,2.304985,59.860392,0.029012,0.029009,0.029013,59.8618,59.860392,59.86273
0.455739,66721.2,0.366955,110083.0,4567675967.025999,4747130627.774255,4839304594.606409,0.946706,62.480459,62.478023,5.9369,62.480459,62.478023,0.222241,0.222215,0.222238,62.4747,62.478023,62.480459
0.36634,49671.3,0.135419,7186620.0,1534443880.786303,2188060875.0792646,4896784063.367011,4.86459,30.419681,30.411668,11.2086,30.419681,30.411668,0.011285,0.011265,0.011275,30.4187,30.411668,30.419681
0.433951,6333500.0,0.210569,12724400.0,1671239378.566899,2711727013.3164234,3670627066.1742353,6.05603,30.848963,30.836894,2.10581,30.848963,30.836894,0.032278,0.032277,0.032278,30.8554,30.836893,30.848963
0.704645,46723.7,0.223916,297399.0,-3.170577045022194e-08,-3.170577045022194e-08,2438561396.0448046,8.15322,40.360379,82.332891,11.4472,35.938341,71.840292,0.033237,0.033238,0.033238,99.2736,99.279133,99.275538
0.602776,422067.0,0.127754,299300.0,857689600.5072923,1756374762.2067215,1294582453.9944463,1.25434,15.308059,15.071561,4.09536,5.072715,15.071561,0.276639,0.276584,0.276768,22.9728,22.607339,22.962088
0.186065,402676.0,0.127009,679825.0,1227829740.0126822,2715599873.176918,2971805556.7770815,12.7083,19.43998,19.422245,1.05728,19.43998,19.422245,0.137168,0.137133,0.137201,19.4388,19.422245,19.43998
0.233976,29286200.0,0.17314,5334160.0,3307251109.701966,3279121750.158529,1688102053.780751,2.92264,17.02077,39.62542,4.52291,16.990972,39.62542,0.107536,0.107536,0.107536,39.629,39.625419,39.629043
0.344451,10186800.0,0.313738,1044770.0,5461683576.410907,5549695624.603678,4123384999.535821,14.7568,54.424403,64.780415,8.16998,52.792415,64.780415,0.035853,0.035853,0.035853,64.781,64.780415,64.781125
0.761395,8030300.0,0.636909,162244.0,318513633.4812936,281683.06911857956,2198153467.360453,3.57188,8.36353,8.003722,6.95384,8.36353,8.003722,0.039167,0.004379,0.020817,8.4687,8.003722,8.363529
0.855464,554655.0,0.370955,15678400.0,4262200380.4692454,4332726696.258719,6212450495.820838,6.26616,53.572322,53.571539,3.53645,53.572322,53.571539,0.094485,0.094468,0.094473,53.5696,53.571539,53.572322
0.358376,167565.0,0.304026,27958400.0,1771327837.6664553,2453653772.9866834,5372355758.243048,9.97425,33.462848,33.459274,3.41528,33.462848,33.459274,0.288055,0.288059,0.288061,50.2027,50.188911,50.194272
0.178596,341306.0,0.125143,17979.3,5683956880.152187,5366328471.781864,5047495672.932642,7.21632,55.626295,60.553004,2.69562,56.330053,60.553004,0.273726,0.273729,0.273729,90.8289,90.829506,90.830105
0.454002,23767200.0,0.420353,622398.0,5358668357.64109,5281746987.951807,6817612827.1539345,4.83424,64.916318,64.916204,3.64192,64.916318,64.916204,0.079778,0.079777,0.079777,64.9168,64.916204,64.916318
0.873551,56577.5,0.121126,1618320.0,1735551046.2904248,3533579581.48383,5213496332.150004,1.31873,36.432651,36.423385,2.21015,36.432651,36.423385,0.046782,0.046445,0.04658,36.4166,36.423385,36.432651
0.223349,3081080.0,0.104567,926583.0,4294619530.754597,4747165504.12175,6489329582.219894,3.34189,48.828662,48.828339,2.81404,48.828662,48.828339,0.237357,0.237357,0.237357,73.2449,73.242508,73.242989
0.976593,37628000.0,0.82226,7774850.0,-3.170577045022194e-08,-3.170577045022194e-08,6457996207.403351,1.81448,46.39747,49.282938,0.843891,55.803922,58.412818,0.270942,0.270943,0.270943,89.5754,89.575751,89.575716
0.372184,258306.0,0.174097,82748600.0,1008621433.1008244,2576652821.81357,4751976196.685343,13.6174,24.143734,24.131067,1.40104,24.143734,24.131067,0.005225,0.005218,0.005221,24.1581,24.131067,24.143733
0.378243,43306.8,0.323282,485020.0,6404657577.679137,-3.170577045022194e-08,1823168439.163406,1.57213,24.01372,75.006008,7.2027,29.117859,73.067546,0.216806,0.216803,0.216812,75.003,75.006008,75.005121
0.506654,1460820.0,0.261539,563232.0,-3.170577045022194e-08,-3.170577045022194e-08,1615075483.8396358,6.82578,32.801867,77.677695,1.88368,13.035334,68.532247,0.021065,0.021065,0.021065,85.819,85.819217,85.819069
0.895974,18745.4,0.688751,859609.0,1664113506.6582117,-3.170577045022194e-08,4962027068.176157,4.5066,79.100019,79.093964,4.86259,60.979541,75.161426,0.152485,0.152147,0.15231,79.083,79.093964,79.100019
0.220313,22981200.0,0.109358,4121360.0,3674359543.4369054,3696046290.424857,1988252668.6786654,6.10284,27.022791,45.473066,9.86195,23.109723,45.473066,0.025077,0.025077,0.025077,45.4756,45.473066,45.47562
0.644596,14314300.0,0.38516,12958.0,-3.170577045022194e-08,2971799302.47305,6993943923.45776,0.862752,71.010127,71.067443,5.03909,79.761763,79.761761,0.052945,0.05294,0.05294,79.7569,79.761761,79.761763
0.501561,216478.0,0.32219,7099780.0,2128430247.3050096,2809611921.3696895,6269920189.598308,1.44966,36.750342,36.748547,2.38593,36.750342,36.748547,0.265473,0.265478,0.265478,55.1374,55.12282,55.125513
0.39142,58368600.0,0.281872,92553.9,4172327203.5510464,4506905516.804058,3488340591.1006117,14.7832,50.440435,56.349318,3.37642,44.955469,56.349318,0.253187,0.253189,0.253189,84.5259,84.523977,84.526595
0.509559,11890.1,0.353716,19008300.0,3863972.7330374126,1311417247.9391248,5385371536.218279,8.82224,14.362176,14.195872,2.4355,14.362176,14.195872,0.267741,0.258864,0.261222,22.222,21.293808,21.543261
0.724888,49314.3,0.104996,450342.0,5694955611.92137,6025478757.133799,3634328048.216645,12.9042,48.983582,64.287209,8.27608,43.307808,64.287209,0.282883,0.282895,0.282891,96.4284,96.430814,96.432061
0.629074,54193500.0,0.401644,73191700.0,2748276157.2606215,3678525681.6740646,3891454206.773049,8.24094,45.87379,45.869305,1.22699,45.87379,45.869305,0.29204,0.29204,0.29204,68.8126,68.803958,68.810685
0.946422,35112900.0,0.730783,23272.3,2419624603.6778693,442941027.2669626,3072567944.4763403,14.7445,30.204863,30.146446,5.74136,30.204863,30.146446,0.260761,0.26029,0.260698,45.3199,45.219669,45.307292
0.89397,8518230.0,0.431567,1660140.0,-3.170577045022194e-08,-3.170577045022194e-08,1693367336.2815535,5.98978,25.751985,54.633652,1.09752,22.603812,71.348066,0.09242,0.09242,0.09242,99.235,99.235159,99.235039
0.641389,354236.0,0.611537,160955.0,2752826886.493342,2018794229.549778,6172010020.387412,3.96897,51.922529,51.921057,10.9768,51.922529,51.921057,0.16162,0.161514,0.161533,51.9222,51.921057,51.922529
0.601772,3229690.0,0.341362,40423.2,433699746.3538364,241581.35700697527,2815670456.082523,1.52533,6.082166,5.744031,1.70278,6.082166,5.744031,0.110988,0.000304,0.009904,6.22605,5.744031,6.082164
0.890121,8646140.0,0.672461,52593500.0,5798871274.571972,3632609384.9080534,3875501948.778798,1.68809,40.159145,50.481836,6.55908,50.483933,50.481836,0.209237,0.209232,0.209238,50.4835,50.481836,50.483933
0.858358,48232300.0,0.837404,16094.8,3360649968.2942295,440890932.1496512,4527550202.922872,8.62108,39.529012,39.504256,2.06658,39.529012,39.504256,0.094093,0.089437,0.09143,39.4957,39.504256,39.529012
0.668706,241583.0,0.476558,51523.9,5045072923.272036,4271636017.7552314,4305252276.742612,10.3775,59.062449,65.919237,0.95611,65.920747,65.919237,0.246094,0.246102,0.246103,98.877,98.878856,98.88112
0.283625,65637.8,0.216177,18764000.0,-3.170577045022194e-08,-3.170577045022194e-08,2297744859.689248,1.27637,25.36458,72.675434,4.6685,29.583123,67.912267,0.177268,0.177269,0.17727,75.9684,75.969665,75.969166
0.442424,564448.0,0.250807,15915700.0,-3.170577045022194e-08,-3.170577045022194e-08,3583678618.776311,3.48095,49.661514,74.592075,1.11593,38.651626,65.594931,0.132617,0.132617,0.132617,79.343,79.343298,79.343206
0.775984,63211000.0,0.147454,35602.0,675724476.8547876,21778.608116677235,3245460046.7424355,0.88898,11.65396,11.418463,11.0885,11.65396,11.418463,0.016887,0.015843,0.016203,11.8015,11.418463,11.65396
0.87739,918495.0,0.718395,3191600.0,1071583386.1762841,1014569435.637286,1170058695.0262606,0.898883,26.637568,26.611547,9.13559,26.637568,26.611547,0.085144,0.084621,0.085157,26.6262,26.611547,26.637568
0.443863,100780.0,0.150668,234813.0,666195307.5459734,827933100.82435,4724186923.390454,7.9655,17.968842,17.915092,12.9599,17.968842,17.915092,0.187528,0.183971,0.185456,18.0122,17.915092,17.968841
0.19186,32936800.0,0.117119,697004.0,6412045022.194039,6180348763.474953,2191450803.2316017,12.7551,32.522019,66.26332,13.554,29.930375,66.26332,0.299806,0.299806,0.299806,99.3952,99.39498,99.395216
0.928125,24387.5,0.712346,34581400.0,3049902346.227013,-3.170577045022194e-08,2506138013.605381,5.44348,55.165667,99.211885,13.0025,39.95206,67.540334,0.024749,0.024736,0.024754,99.1957,99.211885,99.209284
0.348506,5244870.0,0.278536,39817600.0,2940681991.122384,3428509828.7888393,4338889210.825312,3.44961,40.293279,40.289468,1.64369,40.293279,40.289468,0.202132,0.202131,0.202132,40.2949,40.289468,40.293279
0.117572,92100.0,0.104925,20854.1,3285428027.901078,3562961318.9600506,4658299443.3694515,2.61764,34.21913,34.217228,1.44952,34.21913,34.217228,0.231101,0.231118,0.23112,51.3257,51.325843,51.328692
0.811159,2407380.0,0.804977,23133400.0,1201123969.5624604,1579403614.4578314,3318118306.570313,12.3706,27.425822,27.410233,4.68738,27.425822,27.410233,0.18174,0.181465,0.181644,27.4308,27.410233,27.425822
0.965634,97490000.0,0.112556,13804000.0,219873145.21242866,1730316423.5890932,1557469228.6206026,2.88447,4.60649,0.191556,1.25554,2.685544,0.191556,0.030319,0.0,0.030156,5.20757,0.115733,4.606489
0.422905,36759.9,0.136544,26780.0,1009786303.1071655,1055720355.104629,2751446163.583165,3.60106,21.413814,21.318777,3.24896,21.413814,21.318777,0.207613,0.203621,0.207222,21.3323,21.318777,21.413814
0.755007,7361940.0,0.730542,21279.2,-3.170577045022194e-08,2773323081.8008876,5990233108.04223,1.89133,57.780783,62.893083,12.1676,94.740093,94.739568,0.12735,0.127312,0.127324,94.7314,94.739568,94.740093
0.968431,144362.0,0.292008,14126700.0,306050824.35003173,907305009.5117311,3935405163.3076477,1.71441,11.644409,11.126903,8.4324,11.644409,11.126903,0.279359,0.265795,0.274944,17.9215,16.690353,17.466613
0.758552,6631270.0,0.62692,97243.9,-3.170577045022194e-08,3775507292.3272038,1176116109.9875593,4.13955,23.409474,63.444751,4.27287,27.179615,77.861506,0.101339,0.101331,0.101342,77.8585,77.861506,77.859945
0.700951,287708.0,0.238288,289809.0,3382083069.1185794,4478227647.431832,6295690023.23295,8.08889,52.830516,52.829533,1.52324,52.830516,52.829533,0.083199,0.083184,0.083187,52.8306,52.829533,52.830516
0.697073,7281890.0,0.458552,1385680.0,-3.170577045022194e-08,-3.170577045022194e-08,5354923251.3101015,1.53304,58.137538,67.296144,12.2805,67.051147,77.862737,0.090963,0.090963,0.090963,85.213,85.213211,85.213172
0.494311,8861030.0,0.460324,74213900.0,1349508560.5580215,1212096702.599873,5821500500.445572,2.75009,24.943702,24.937045,6.50074,24.943702,24.937045,0.27437,0.27437,0.27437,37.453,37.405567,37.415552
0.281117,12258.1,0.280792,14198700.0,3313506658.2117944,6795656309.448319,1178168078.873908,8.26753,18.479371,69.820006,5.35135,13.720684,69.820006,0.099779,0.099773,0.099786,69.8156,69.820006,69.818944
0.938471,60523200.0,0.858721,7227560.0,565003804.692454,442909638.55421686,2268898520.290511,2.21293,12.161081,12.067466,3.99617,12.161081,12.067466,0.288227,0.288028,0.288225,18.2862,18.101199,18.241622
0.40352,16683500.0,0.18033,22721.5,582059289.7907419,23487.691819911222,1142242235.0639858,2.72413,3.984498,3.683863,1.97297,3.984498,3.683863,0.182842,6.045921e-10,7.93873e-05,4.14419,3.683862,3.984494
0.193054,24813400.0,0.177628,148468.0,-3.170577045022194e-08,-3.170577045022194e-08,4098935035.1002307,2.25473,44.026995,65.055198,13.8974,50.914491,71.128899,0.186154,0.186154,0.186154,98.2755,98.275644,98.275612
0.814896,14630500.0,0.785803,156016.0,-3.170577045022194e-08,4833516169.942929,1604283418.0597134,5.45862,26.892969,59.340594,5.5441,30.170991,77.00798,0.172471,0.172456,0.172478,77.0035,77.00798,77.006066
0.168313,486630.0,0.154498,79480.7,4491734305.643627,3572504755.8655677,3630675336.6547027,1.10492,36.431529,45.801996,3.68581,45.803599,45.801996,0.02362,0.023621,0.023621,45.8019,45.801996,45.803599
0.7924,34497.9,0.120032,26924.3,-3.170577045022194e-08,6541731135.066582,6750034487.346955,0.895349,68.832373,70.741671,4.59912,78.985797,78.985974,0.166291,0.166292,0.166295,78.9724,78.985974,78.985797
0.179807,5263290.0,0.131606,8508790.0,-3.170577045022194e-08,-3.170577045022194e-08,5252586923.348524,14.6981,58.86274,70.029206,1.01482,49.270411,62.161686,0.199813,0.199813,0.199813,96.1926,96.192606,96.192605
0.579004,5377070.0,0.406296,1266520.0,3218741280.913126,3785605580.215599,2789843943.530366,0.977309,43.227239,47.891082,0.932476,36.47979,47.891082,0.089789,0.089787,0.08979,47.8957,47.891082,47.896221
0.137231,7534040.0,0.104738,277919.0,-3.170577045022194e-08,-3.170577045022194e-08,2901787562.98938,13.9302,39.62797,70.178193,1.02052,13.802713,62.163138,0.206596,0.206596,0.206596,82.8638,82.863865,82.863851
0.820603,31296300.0,0.804993,233637.0,6792431832.593532,3888912492.0735574,4195932620.477194,1.00794,43.680447,57.447647,12.4556,57.449059,57.447647,0.262772,0.26278,0.262783,86.1696,86.17147,86.173588
0.800324,229372.0,0.18003,65245.5,2121827203.5510464,2912403297.400127,3575984643.8338223,3.18799,37.204173,37.190594,0.969521,37.204173,37.190594,0.116527,0.116342,0.116486,37.1964,37.190594,37.204173
0.225519,5720990.0,0.113069,86385.8,-3.170577045022194e-08,-3.170577045022194e-08,6837139220.584196,14.2469,69.610828,70.860558,3.46428,66.773246,67.867789,0.177105,0.177105,0.177105,87.2607,87.260874,87.260874
0.55372,10211000.0,0.400246,28053.0,-3.170577045022194e-08,6160006341.15409,4522713259.018751,1.09961,58.145593,75.01244,3.01405,69.316797,88.976115,0.197672,0.19767,0.197677,88.973,88.976115,88.976275
0.295284,203493.0,0.107439,60144400.0,1538569752.6949904,2630241915.0285354,5874228318.148304,1.24654,13.716976,13.692832,1.53437,13.716976,13.692832,0.119438,0.118618,0.118892,13.7648,13.692832,13.716976
0.537127,305379.0,0.244696,8885440.0,251067755.23145214,1203513950.5389981,2539509421.740387,9.54155,12.097316,11.829944,5.09752,12.097316,11.829944,0.203429,0.186219,0.19821,12.1766,11.829943,12.097316
0.594984,132579.0,0.51494,7013660.0,249942485.7324033,599310716.5504122,1574888943.2719874,5.93612,12.399494,12.087593,5.79908,12.399494,12.087593,0.279325,0.276862,0.279535,18.6317,18.131388,18.599239
0.480756,5820090.0,0.104736,10092.6,5619847812.301839,4318516169.942929,6626604064.897309,2.22177,66.328534,66.328036,2.91346,66.328534,66.328036,0.081033,0.081035,0.081035,66.3281,66.328036,66.328534
0.932406,362817.0,0.302312,15100400.0,-3.170577045022194e-08,-3.170577045022194e-08,5217716254.550469,0.909265,49.959344,67.018322,1.42344,55.67868,68.226329,0.077238,0.077238,0.077244,69.6378,69.644783,69.642792
0.625771,12088.8,0.600663,25346200.0,1311692771.0843372,4617507926.442613,3675574953.88716,0.918873,60.127489,60.124339,1.81838,52.048673,60.124339,0.041614,0.041476,0.041571,60.1034,60.124338,60.127489
0.41303,62229.0,0.177574,990635.0,4429980976.53773,6341074825.618262,3315242520.2582746,1.10677,45.505259,58.868018,0.808201,31.113233,58.868018,0.141593,0.141585,0.1416,58.8665,58.868018,58.869862
0.375749,6788640.0,0.286228,87358.8,1133652504.7558656,621102409.6385542,5164506898.567463,6.14625,19.221523,19.197676,8.0248,19.221523,19.197676,0.226018,0.224362,0.224998,19.2337,19.197676,19.221523
0.444486,6138240.0,0.383919,4145040.0,2179406785.0348763,2649147431.8325934,4215550747.7988715,2.16226,34.020434,34.012867,1.03827,34.020434,34.012867,0.213878,0.21387,0.213876,34.0249,34.012867,34.020434
0.605185,22123400.0,0.270477,160468.0,1152229866.8357642,1847951173.1135066,6099697601.570049,4.92144,26.47065,26.46402,2.35638,26.47065,26.46402,0.197587,0.197471,0.197503,26.4966,26.46402,26.47065
0.547374,435221.0,0.285174,135630.0,3319838300.570704,3734980976.5377297,5898649265.39508,13.7739,56.595883,56.59468,6.49679,56.595883,56.59468,0.081145,0.081139,0.081141,56.5964,56.59468,56.595883
0.403026,37384.4,0.245676,46495.7,1459771084.3373494,755455294.8636652,5160499766.874209,1.03703,21.281171,21.260853,14.705,21.281171,21.260853,0.272873,0.272992,0.273085,31.9258,31.89128,31.921757
0.634798,354157.0,0.57727,1554010.0,208250475.58655676,195513474.95244133,1545399612.565086,2.92469,10.514108,10.176138,9.99428,10.514108,10.176138,0.094127,0.064927,0.089048,10.4902,10.176137,10.514107
0.996845,4814280.0,0.318518,13963500.0,3443747622.0672164,3007059923.906151,5183778008.245089,4.30094,35.143072,35.138585,0.943482,35.143072,35.138585,0.084239,0.084207,0.084224,35.1441,35.138585,35.143072
0.655342,76300.8,0.246638,84057000.0,304269.02346227015,2269000.634115409,2559661814.0169907,11.5671,5.949274,5.399326,8.43994,5.949274,5.399326,0.19675,4.263851e-08,0.002304,6.56862,5.399326,5.949274
0.668796,1686470.0,0.45161,1458420.0,-3.170577045022194e-08,-3.170577045022194e-08,6550173712.294809,6.60338,69.19231,71.51642,1.42285,70.039352,72.998277,0.214862,0.214862,0.214862,84.8204,84.820826,84.820829
0.364373,40450500.0,0.346955,29240.1,2735131261.8896637,1522168357.6410906,4659018440.360435,1.09165,34.182368,34.174972,2.61358,34.182368,34.174972,0.127785,0.127504,0.127672,34.1668,34.174972,34.182368
0.351291,1445040.0,0.233029,52336.1,2499971464.806595,2185879835.1299934,5652893013.945377,2.6081,34.815299,34.812049,3.07127,34.815299,34.812049,0.179292,0.179237,0.179266,34.8132,34.812049,34.815299
0.170273,5775940.0,0.134608,10050000.0,2479119530.754597,1534928662.016487,3237097049.0783057,1.27701,21.652734,21.640841,14.0751,21.652734,21.640841,0.03988,0.03988,0.03988,21.6559,21.640841,21.652732
0.818531,5672630.0,0.251809,593139.0,1504798985.4153457,1555330374.1280913,4897330112.93153,9.70208,26.988338,26.97765,11.8508,26.988338,26.97765,0.266912,0.266913,0.266915,40.5068,40.466475,40.482506
0.470675,75110500.0,0.319618,424075.0,1261339885.8592265,1793526949.9048827,4889728436.873131,13.1758,29.318378,29.309389,5.41877,29.318378,29.309389,0.203122,0.203071,0.203099,29.3298,29.309389,29.318378
0.253586,483908.0,0.196119,179859.0,1728925808.4971464,2019858275.2060876,5901691444.537727,4.90377,24.53101,24.527502,2.49296,24.53101,24.527502,0.009132,0.009128,0.00913,24.536,24.5275,24.53101
0.83319,293129.0,0.608173,292691.0,-3.170577045022194e-08,-3.170577045022194e-08,3897030944.3859463,14.8692,48.705177,68.579954,12.1732,61.567358,82.715078,0.21913,0.21913,0.219139,87.3213,87.32583,87.325292
0.780052,30561100.0,0.720854,11916.1,4542178186.429931,1023277108.4337349,6427208254.369,4.924,49.389816,49.38631,2.48474,49.389816,49.38631,0.278017,0.277964,0.277978,74.1003,74.079465,74.084724
0.256517,74900500.0,0.163388,850355.0,4142396956.246037,4123589093.2149653,3779731156.1881804,8.96586,48.435417,51.691646,14.8276,48.419675,51.691646,0.269857,0.269857,0.269857,77.5398,77.537469,77.539852
0.386062,135892.0,0.157271,555521.0,1263949904.8826888,1689090361.4457831,2026324920.0145187,0.872174,13.579756,13.444465,2.17937,13.579756,13.444465,0.104113,0.101263,0.104566,13.5056,13.444465,13.579755
0.491336,64233000.0,0.428042,23037700.0,5064930247.30501,5709838300.5707035,3324927756.385326,11.6613,51.968913,65.986724,5.16713,47.496092,65.986724,0.245318,0.245318,0.245318,98.9815,98.980086,98.981505
0.620245,2775230.0,0.10307,50507000.0,-3.170577045022194e-08,-3.170577045022194e-08,1184678235.2224302,3.3359,25.447185,74.186761,0.852308,0.512414,61.295097,0.176824,0.176824,0.176824,97.1284,97.12845,97.128411
0.648633,14124700.0,0.342,25525500.0,-3.170577045022194e-08,-3.170577045022194e-08,5401925875.028735,6.82121,63.545558,72.657424,7.31429,61.909332,72.154675,0.124067,0.124067,0.124067,83.2114,83.211436,83.211431
0.57604,70875700.0,0.407468,852623.0,860271718.4527584,1001638871.274572,5097896218.41247,4.47344,20.192887,20.171001,6.21752,20.192887,20.171001,0.189551,0.189265,0.189372,20.2347,20.171001,20.192887
