Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.436645,0.0238623755,0.274615,0.01284248874,5485567533.291059,5391804058.338617,4569344514.767878,0.878376,53.872816,61.332876,7.8569,54.843507,61.332876,0.266053,0.266055,0.266055,87.9262,87.925268,87.926649
0.971851,0.06945360319999999,0.253138,0.140745673,-3.170577045022194e-08,-3.170577045022194e-08,1734697034.6951013,5.81878,23.488809,49.848408,3.00184,19.306576,68.246862,0.048699,0.048699,0.048699,96.6232,96.623646,96.62351
0.161498,0.028484657120000003,0.150347,0.0529080346,3731119213.6968927,4804372225.745086,5726945427.505614,14.4761,48.150182,48.149564,1.5169,48.150182,48.149564,0.042663,0.042664,0.042664,48.676,48.675492,48.676117
0.766095,0.0032972546799999998,0.154116,0.922999176,335403931.51553583,96932.87888395687,4021481771.991152,1.45302,3.686187,2.635193,2.9917,3.686187,2.635193,0.029873,2.005046e-05,0.004088,4.62867,2.635192,3.686551
0.712085,0.00980329434,0.623116,0.23852881959999997,2127862079.8985415,1561201331.642359,4884341224.061596,0.905752,33.126987,33.121452,5.07622,33.126987,33.121452,0.268104,0.268151,0.268159,47.7284,47.717468,47.72642
0.144906,0.01755383932,0.104382,0.0621240226,-3.170577045022194e-08,-3.170577045022194e-08,3174294506.129376,6.22916,38.59664,67.950777,3.98387,33.091799,67.134994,0.069206,0.069206,0.069206,85.8024,85.802451,85.802451
0.466038,0.057204098,0.119086,0.002182870784,4423547875.71338,6441547241.597971,3395929412.2503066,7.53849,50.778787,59.527588,1.34765,30.200836,59.527588,0.177681,0.177681,0.177681,70.8683,70.864445,70.868413
0.279397,0.037814883,0.165636,0.1402202166,5181845275.840203,5018785668.991756,2639931381.8864717,1.89577,31.70205,56.024735,7.70546,34.660334,56.024735,0.204454,0.204456,0.204456,70.1973,70.196567,70.197841
0.731455,0.047865104,0.407636,0.1504098444,199258941.02726695,2413349.080532657,1960183427.1930966,1.03808,6.11642,6.209127,11.0759,6.11642,6.209127,0.293653,0.225189,0.292011,9.14613,8.120614,9.33601
0.687551,0.648607484,0.459714,0.00790950658,126965567.53329106,848281547.241598,5604411583.903024,6.50264,12.997627,12.963477,3.09193,12.997627,12.963477,0.039053,0.032914,0.03422,13.1535,13.047745,13.088957
0.402665,0.016180650799999998,0.328781,0.17581972999999998,1396270133.1642358,1098749207.3557386,1795840012.9416537,3.26417,21.869123,21.835959,10.0813,21.869123,21.835959,0.06779,0.067811,0.067832,22.4664,22.438635,22.473087
0.368544,0.02148990516,0.343939,0.002238671352,6272622067.216233,6437108433.73494,3816588853.807283,4.67658,49.362697,67.470516,3.37408,47.864687,67.470516,0.014305,0.014305,0.014305,67.5536,67.553357,67.553679
0.353298,0.001439842002,0.229035,0.002439108052,5209261255.54851,5496537729.866836,3295467901.1306624,5.58975,45.101154,60.620813,7.81041,42.878872,60.620813,0.041168,0.041168,0.041168,61.2383,61.237322,61.238309
0.860695,0.00314083205,0.580913,0.002328837904,3488826886.493342,2232596702.599873,5328461868.166492,3.11158,39.082765,39.079738,2.34653,39.082765,39.079738,0.041758,0.041758,0.041758,39.4958,39.488653,39.491713
0.627817,0.07585054599999999,0.39845,0.012869833919999999,3765491439.4419785,3572520608.7507925,5378904083.921325,0.859559,51.301838,51.299869,12.2746,51.301838,51.299869,0.012386,0.012388,0.012388,51.346,51.347108,51.349079
0.521094,0.98922056,0.391145,0.0111527017,5285361445.783133,6263493975.903614,1748370768.927954,1.30856,29.891066,65.583537,1.57948,23.087584,65.583537,0.058415,0.05844,0.05844,66.9123,66.92777,66.928488
0.904347,0.6684492980000001,0.628791,0.522274014,-3.170577045022194e-08,5039156626.506024,6468673092.0815,6.00131,58.753381,61.215833,7.16424,65.188218,65.188175,0.110819,0.110836,0.110837,69.9897,69.999325,69.999446
0.738239,0.002134952062,0.578878,0.0016432119220000001,4049048826.886493,3247859860.49461,4416786688.731165,0.984651,47.415568,47.412228,0.836377,47.415568,47.412228,0.108146,0.108147,0.108147,50.7477,50.743415,50.746992
0.786433,0.108423481,0.508753,0.039421845999999997,4055003.170577045,1604160.4311984782,5168941572.1111355,10.0729,6.449279,6.523898,6.79068,6.449279,6.523898,0.299764,0.076829,0.123003,8.57687,6.755063,7.035759
0.11191,0.20882003200000002,0.111125,0.804339388,-3.170577045022194e-08,-3.170577045022194e-08,4955241386.587399,0.820005,44.295207,61.005208,1.94952,48.649181,64.30087,0.127235,0.127239,0.127239,94.1561,94.157715,94.157714
0.571348,0.0331188924,0.14028,0.02320214868,3990554850.9828787,6177070386.810399,5737309170.564045,5.6011,57.324217,57.322017,0.99208,53.573773,57.322017,0.035116,0.035117,0.035117,57.751,57.746185,57.748402
0.122847,0.006612991800000001,0.113173,0.468504622,1864779961.9530754,1970256816.7406468,1204331075.4967327,5.41435,4.52121,16.48078,1.86097,3.298137,16.48078,0.15091,0.152147,0.152168,18.7019,18.777402,18.80378
0.344128,0.01733539328,0.123912,0.318610772,6130973367.152822,-3.170577045022194e-08,2510995014.708171,2.59907,33.975794,64.957386,1.46689,16.126467,63.398377,0.057872,0.057874,0.057874,66.2621,66.263123,66.263671
0.815209,0.020349261060000002,0.730134,0.0477297974,322066265.060241,204077805.96068484,6556829503.527703,5.18258,10.854886,10.845856,10.8481,10.854886,10.845856,0.129635,0.123701,0.124169,12.0646,11.843411,11.860846
0.318455,0.001150872522,0.173897,0.363315568,2221459099.5561194,2609712111.604312,4486003975.451426,1.34335,26.228341,26.219625,1.32508,26.228341,26.219625,0.227692,0.22805,0.228052,34.482,34.501959,34.513585
0.647321,0.00522059542,0.146743,0.00930676012,4150332910.5897274,5217019657.577679,2148287519.413065,3.63858,37.47355,55.014358,3.48565,21.409606,55.014358,0.283729,0.283729,0.283729,82.2878,82.280519,82.287851
0.2072,0.00532937688,0.207127,0.0291270323,5701800887.761573,5888528852.25111,5368036986.039813,10.6046,59.669529,62.400991,6.87398,58.449216,62.400991,0.255779,0.255779,0.255779,87.3425,87.342022,87.342543
0.113624,0.2966806946,0.106667,0.675722422,-3.170577045022194e-08,-3.170577045022194e-08,2373320298.264346,10.2553,30.077432,69.831586,14.2195,31.930933,71.413078,0.025399,0.025399,0.025399,96.9606,96.96073,96.960727
0.293616,0.01212012812,0.261851,0.003067634018,2308775206.0875077,3208138871.274572,5565657144.772852,14.0985,37.303385,37.301358,1.67182,37.303385,37.301358,0.133906,0.133907,0.133907,41.33,41.323494,41.325742
0.233012,0.1275818232,0.180736,0.02436203218,1623611287.2542803,1098590044.3880787,6935791249.361631,1.10157,13.526184,13.525511,10.7981,13.526184,13.525511,0.147449,0.149764,0.149765,15.2593,15.351452,15.352248
0.254108,0.0013949511200000001,0.242118,0.81448896,1547320228.2815473,980635383.6398225,3328545236.432086,2.80633,14.85795,14.827774,1.9978,14.85795,14.827774,0.26251,0.26558,0.265815,21.0806,21.233008,21.287968
0.407491,0.01850114322,0.325594,0.01145457104,-3.170577045022194e-08,-3.170577045022194e-08,4446990249.588111,6.54412,56.338497,72.880996,2.09182,51.311125,69.295884,0.097277,0.097277,0.097277,86.5074,86.507463,86.507463
0.227621,0.002787088872,0.190637,0.037897833199999995,2273194990.488269,2857085922.63792,2580051695.6937103,3.7323,28.554153,28.546309,1.31646,24.27313,28.546309,0.274964,0.274989,0.27499,41.81,41.801332,41.812842
0.530639,0.1722361552,0.255614,0.02000411884,2248893151.5535827,2873872225.7450857,5716875642.8817835,6.58437,41.410469,41.407748,11.1547,41.410469,41.407748,0.149054,0.14906,0.149061,46.9545,46.945124,46.948261
0.515322,0.8356365299999999,0.323154,0.02095918158,209638712.74571973,826314204.1851617,2874864130.1696067,11.6339,14.061119,14.007264,9.42069,14.061119,14.007264,0.120614,0.115586,0.118792,15.2841,15.131744,15.253559
0.538605,0.001487760724,0.284655,0.0130744339,655956563.0944831,1434506341.15409,1082519636.3399336,4.40131,13.220956,13.058833,2.24423,5.171266,13.058833,0.276172,0.27633,0.276355,19.4261,19.184134,19.423461
0.379295,0.00758830322,0.327259,0.02320694276,1702214648.065948,2454401712.111604,5173563575.291772,9.14337,30.829378,30.824203,1.5461,30.829378,30.824203,0.026866,0.02687,0.02687,30.9687,30.957738,30.962935
0.148953,0.02554863006,0.133733,0.00185674403,-3.170577045022194e-08,-3.170577045022194e-08,6846948632.428772,4.47075,66.164923,67.059881,8.79128,67.948555,68.839645,0.146406,0.146406,0.146406,84.079,84.079028,84.079028
0.321576,0.035060494799999994,0.165331,0.0567470834,5558807863.031072,5869936588.4591,5405477575.202936,2.33958,58.813683,60.587006,5.11361,56.916488,60.587006,0.05591,0.055911,0.055911,61.7241,61.723639,61.72447
0.685748,0.011375847199999999,0.676751,0.020664471820000002,3140071020.9258084,3096040583.386176,1330833673.227568,8.38883,28.485495,46.271173,7.60693,28.556778,46.271173,0.269963,0.269964,0.269964,66.9557,66.94895,66.955993
0.856292,0.731469372,0.846347,0.01006208004,993875713.3798351,1724162333.5447052,4757152184.565189,0.804635,28.61864,28.614925,13.0038,28.61864,28.614925,0.065016,0.0661,0.066263,29.0009,29.365335,29.37284
0.279229,0.0039542013400000004,0.198232,0.0011224108259999999,6323525681.674065,6693040583.386176,4689492621.82506,1.24866,50.373791,63.194575,1.61153,48.729771,63.194575,0.275248,0.275248,0.275248,92.5957,92.595407,92.595738
0.137773,0.47079757999999994,0.109622,0.759539972,1268482244.7685478,923181039.9492707,2147730570.1748457,2.81211,13.952423,13.921885,3.19508,13.952423,13.921885,0.129071,0.131258,0.131454,15.2161,15.364077,15.402089
0.501455,0.001420362898,0.496922,0.846164582,724570386.8103995,469279010.77996194,3039986138.7217913,6.94445,16.666683,16.632387,1.63574,16.666683,16.632387,0.179966,0.181976,0.18326,19.7795,19.956374,20.045166
0.448358,0.01759622908,0.394247,0.0372071072,4051027266.9625874,4206074825.6182623,6112068450.870924,6.51062,55.391207,55.390439,8.54647,55.391207,55.390439,0.053593,0.053593,0.053593,56.3475,56.3452,56.345982
0.117847,0.01103322818,0.111304,0.854894854,5306353836.398225,5545925808.497147,1422575420.519274,2.08967,2.427252,52.516078,1.30313,1.400799,52.516078,0.14557,0.145601,0.145601,59.2079,59.215346,59.215729
0.234433,0.002322343818,0.158565,0.482385376,1932201331.642359,1419579898.5415347,4257804611.785682,1.6795,17.569966,17.552283,1.79596,17.569966,17.552283,0.051924,0.05246,0.052474,17.7639,17.84217,17.8603
0.480696,0.00814287104,0.125061,0.00256592093,-3.170577045022194e-08,-3.170577045022194e-08,5366438837.480997,1.19465,62.86648,73.595636,7.05696,57.511449,68.292152,0.199199,0.199199,0.199199,99.1373,99.137336,99.137336
0.827912,0.00463048202,0.22202,0.5734823579999999,-3.170577045022194e-08,5918757133.798351,2073414037.4544024,0.902335,28.763084,57.142395,9.62893,30.830971,64.046692,0.223828,0.22383,0.22383,83.5212,83.521686,83.521754
0.571168,0.00803554042,0.305411,0.01386075764,777253646.1636018,1948639822.4476855,6524676030.482861,7.70513,20.666802,20.661734,1.20646,20.666802,20.661734,0.146888,0.14695,0.146951,23.4103,23.346747,23.352506
0.673555,0.1388434956,0.402712,0.131053431,1361302790.1077995,1929036778.6937222,6912793770.948866,1.29517,25.744174,25.743732,1.09699,25.744174,25.743732,0.295136,0.295695,0.295696,39.6278,39.656504,39.657273
0.747585,0.0033087037,0.528157,0.001733712798,11023601.775523145,498548192.7710843,6355820477.87389,14.5276,6.903935,6.851457,3.9782,6.903935,6.851457,0.179393,0.176266,0.176655,8.78696,8.135413,8.203491
0.763372,0.13599543360000002,0.429988,0.040080401200000004,2398605580.215599,2651355421.686747,1121599585.1570246,2.00924,21.8682,35.737174,0.826587,5.950961,35.737174,0.016964,0.016979,0.016982,35.7878,35.798991,35.809584
0.29891,0.001732577358,0.114307,0.00595705442,2761804692.4540267,2768174064.679772,2059881378.5932088,3.02851,27.197672,36.241853,11.2108,26.1334,36.241853,0.230611,0.230611,0.230611,47.965,47.954162,47.965048
0.634208,0.009268596720000001,0.300363,0.01418618736,4755637285.98605,5832479391.2492075,6303278240.779434,4.10497,60.326593,60.325955,1.2589,60.326593,60.325955,0.109724,0.109725,0.109725,64.691,64.68924,64.689924
0.907935,0.010678150860000001,0.537017,0.281846171,-3.170577045022194e-08,4791230183.893469,2593472648.9511576,11.0412,32.231079,54.275867,2.76842,43.190673,63.00076,0.063037,0.063042,0.063042,64.5011,64.503517,64.504036
0.129762,0.20349544919999998,0.109533,0.0540623986,957806594.8002536,1948057387.444515,6160437270.006694,1.261,8.517309,8.512347,0.860464,8.517309,8.512347,0.215536,0.227659,0.227753,10.7598,11.191858,11.20065
0.695172,0.0018539117379999998,0.447755,0.014507485340000001,528779961.95307547,560347812.301839,4748129752.10784,3.32035,11.990737,11.922509,9.45852,11.990737,11.922509,0.277369,0.277301,0.277358,17.8405,17.555801,17.658696
0.827445,0.935977886,0.224303,0.01399373028,-3.170577045022194e-08,-3.170577045022194e-08,3444771642.484829,5.01836,40.413931,59.015873,0.858727,34.978464,63.778838,0.138682,0.138687,0.138687,94.479,94.481748,94.481414
0.141932,0.855724356,0.125527,0.00587536582,1480467977.1718452,1795031388.7127457,3338614558.5082088,5.7024,20.742436,20.731075,8.5368,20.742436,20.731075,0.009001,0.009024,0.009026,20.7221,20.741204,20.752574
0.445802,0.5805315480000001,0.188331,0.0461076952,3156034242.232086,4706125554.850983,2252185418.2708015,9.39023,39.702157,48.953319,1.8915,21.159593,48.953319,0.108636,0.108643,0.108645,52.4272,52.424445,52.429891
0.236497,0.1304954884,0.202714,0.02786909094,3011836081.1667724,2555469562.4603677,2920919967.699629,1.03326,30.444281,31.861554,3.77541,31.867768,31.861554,0.200774,0.200866,0.200867,39.6319,39.636826,39.644632
0.490102,0.771701796,0.10493,0.004803542,1220995561.192137,2897640139.50539,1170465240.805617,13.4782,28.425664,29.526122,4.00035,2.413332,29.526122,0.196623,0.19662,0.196656,36.4791,36.42631,36.484421
0.100396,0.029992742219999997,0.10003,0.29737867479999996,4727742549.143944,5546046290.424857,2451388053.702251,3.86114,20.016326,50.399829,0.892877,4.877145,50.399829,0.119251,0.119267,0.119267,54.7044,54.708246,54.708874
0.749882,0.0135845934,0.242714,0.0526784234,352334812.93595433,2134403.2974001267,5077263180.369863,3.4483,7.940152,7.773809,10.8214,7.940152,7.773809,0.226437,0.222886,0.224375,10.8813,10.117361,10.366559
0.490225,0.0077181533999999994,0.106239,0.001285747024,1595059606.8484464,3413344958.7824984,4460799295.189371,2.4881,28.469761,28.447785,1.36783,28.469761,28.447785,0.230133,0.230136,0.230136,37.6631,37.602632,37.631694
0.255337,0.00364548782,0.200603,0.358004232,4358839568.801522,3773766645.529486,6481533253.26917,1.99068,48.804239,48.803895,11.9974,48.804239,48.803895,0.159736,0.159739,0.159739,56.3059,56.304502,56.304902
0.167435,0.0367560852,0.120952,0.0274525737,3400424857.324033,2600911540.900444,6550329950.640274,0.817477,32.017492,32.016931,7.45798,32.017492,32.016931,0.173493,0.173519,0.173519,37.8315,37.829852,37.830517
0.253736,0.001247571008,0.145946,0.33896668799999996,6530129.993658846,224815694.35637286,2600263352.744298,12.1174,7.154433,7.100241,1.43458,7.154433,7.100241,0.196162,0.193964,0.196752,8.72302,8.714504,8.828688
0.690419,0.00431158108,0.117131,0.7699355560000001,504385225.1109702,235899334.17882055,4724916523.215792,1.8871,7.377306,6.856986,1.38824,7.377306,6.856986,0.269438,0.267834,0.2692,11.7635,9.871331,10.65477
0.319436,0.00669423884,0.206482,0.731201282,2399705136.334813,2070857958.148383,4535769222.839621,2.58078,32.105549,32.100137,8.21604,32.105549,32.100137,0.041263,0.041279,0.04128,32.4299,32.428352,32.433837
0.661738,0.0566385858,0.642833,0.001145703116,-3.170577045022194e-08,-3.170577045022194e-08,6756696076.086174,3.34038,69.625011,70.866565,10.971,72.297496,73.522794,0.010988,0.010988,0.010988,83.3756,83.375871,83.37587
0.257603,0.370632848,0.155048,0.1261344526,6164606848.446417,6144667089.410273,1399125106.8376796,1.30916,5.067493,61.487917,3.41926,6.155957,61.487917,0.019269,0.019271,0.019271,61.6211,61.624931,61.625219
0.52652,0.033918116,0.248165,0.01565841148,1501523462.2701333,1892676918.1991122,5716265748.930309,2.17806,27.89892,27.891918,7.37141,27.89892,27.891918,0.103077,0.1031,0.103101,29.6994,29.672679,29.680163
0.23216,0.002221642906,0.212716,0.01618203856,1879502853.5193405,2052707672.796449,5146408579.587252,2.34801,19.176513,19.167295,1.68686,19.176513,19.167295,0.211182,0.211242,0.211242,24.3744,24.347981,24.359725
0.829344,0.0091656817,0.700235,0.00695135292,1014354470.5136335,759245719.7209892,4371114548.479998,3.78125,20.221709,20.20319,8.27499,20.221709,20.20319,0.232552,0.232542,0.232564,26.9005,26.844432,26.870354
0.969221,0.00443329394,0.685378,0.37083155,6876949904.8826885,3457932783.7666454,4361096406.704063,1.3827,37.589409,49.343464,3.22392,49.344408,49.343464,0.191288,0.191318,0.191322,60.2482,60.254462,60.256015
0.574981,0.78480982,0.191238,0.083264023,662058338.6176285,1915715916.296766,3319072531.965119,4.99985,19.446358,19.396211,2.18167,19.446358,19.396211,0.128071,0.128094,0.128627,21.3247,21.3095,21.380641
0.242219,0.01069988192,0.144385,0.0675321864,1995346227.0133164,3274584654.407102,1451333150.4027658,13.6218,24.517817,32.321289,1.4404,2.650903,32.321289,0.047532,0.047542,0.047542,32.7636,32.759684,32.767632
0.81256,0.004747684659999999,0.331832,0.0023569085039999997,2079314204.1851616,1619121116.04312,4357423009.300505,1.27874,29.904014,29.894486,13.3237,29.904014,29.894486,0.15695,0.156957,0.156958,34.3488,34.329378,34.340368
0.189066,0.0016624734,0.10646,0.00496669842,18383427.39378567,565251426.7596703,4129949408.16543,11.2086,3.255869,3.216369,0.877978,3.255869,3.216369,0.211604,0.214138,0.215612,4.12603,4.110113,4.17329
0.545483,0.003032615156,0.215095,0.01760985436,2230944831.9594164,3102480976.5377297,6209596596.866002,1.94674,38.131641,38.129358,3.7932,38.131641,38.129358,0.215145,0.215147,0.215147,48.8432,48.826214,48.82914
0.241314,0.0028932209719999998,0.167025,0.59943347,4607878883.956881,4419980976.53773,3295527538.835269,3.85002,40.528771,52.440796,9.07369,42.592555,52.440796,0.055604,0.055606,0.055606,53.414,53.413915,53.41525
0.375218,0.02209351768,0.358065,0.01147147648,1409223842.7393785,1252371908.687381,3046392760.5265713,1.99516,17.798072,17.758121,3.85839,17.798072,17.758121,0.063623,0.063702,0.063712,18.233,18.190628,18.231687
0.144409,0.0865467062,0.140178,0.003007862564,1268844641.724794,2348489537.0957513,5392803160.375631,3.95602,11.410954,11.397141,0.98097,11.410954,11.397141,0.084059,0.084466,0.084484,11.8896,11.885329,11.899936
0.288952,0.43989784200000004,0.171416,0.002240500672,1007905516.8040583,2431797400.126823,6127257229.68403,4.09813,16.555691,16.547392,0.815441,16.555691,16.547392,0.050304,0.05057,0.050588,16.7768,16.801345,16.809948
0.627374,0.0065279599599999995,0.59796,0.624599236,602059923.9061509,176097400.12682307,6466861565.929649,2.99891,13.122978,13.122858,2.07968,13.122978,13.122858,0.185835,0.178818,0.179713,15.7217,15.654436,15.680216
